label,image_path,xmin,ymin,xmax,ymax,image_width,image_height
Coat,10311333_247178452135251_1555420533_n.jpg,70,320,338,640,640,640
Coat,10311333_247178452135251_1555420533_n.jpg,349,262,606,640,640,640
Sweater,10311333_247178452135251_1555420533_n.jpg,336,133,589,295,640,640
Sweater,10311333_247178452135251_1555420533_n.jpg,99,164,327,374,640,640
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,200,700,250,733,1080,1349
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,325,733,399,767,1080,1349
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,489,720,534,748,1080,1349
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,577,739,629,776,1080,1349
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,827,718,886,746,1080,1349
Sunglasses,19984274_101807633808496_702155353927712768_n.jpg,666,754,709,786,1080,1349
Top,19984274_101807633808496_702155353927712768_n.jpg,812,773,918,905,1080,1349
Skirt,19984274_101807633808496_702155353927712768_n.jpg,791,907,940,1026,1080,1349
Dress,19984274_101807633808496_702155353927712768_n.jpg,114,741,276,1036,1080,1349
Dress,19984274_101807633808496_702155353927712768_n.jpg,259,778,450,1092,1080,1349
Dress,19984274_101807633808496_702155353927712768_n.jpg,416,735,550,1030,1080,1349
Dress,19984274_101807633808496_702155353927712768_n.jpg,517,840,679,1080,1080,1349
Dress,19984274_101807633808496_702155353927712768_n.jpg,648,750,786,1023,1080,1349
High heels,19984274_101807633808496_702155353927712768_n.jpg,610,1228,672,1291,1080,1349
High heels,19984274_101807633808496_702155353927712768_n.jpg,567,1226,620,1286,1080,1349
High heels,19984274_101807633808496_702155353927712768_n.jpg,433,1220,513,1304,1080,1349
High heels,19984274_101807633808496_702155353927712768_n.jpg,334,1219,373,1291,1080,1349
High heels,19984274_101807633808496_702155353927712768_n.jpg,297,1211,336,1282,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,823,1239,883,1289,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,877,1235,931,1306,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,720,1187,799,1303,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,676,1198,746,1286,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,188,1200,241,1303,1080,1349
Footwear,19984274_101807633808496_702155353927712768_n.jpg,144,1209,190,1282,1080,1349
Hoodie,19984482_279784389203988_5300637990052167680_n.jpg,0,0,951,794,1080,795
Sweater,19984607_611128655941455_2669875623949762560_n.jpg,41,279,720,659,720,720
Trousers,19984607_611128655941455_2669875623949762560_n.jpg,137,429,720,720,720,720
Belt,19984687_216807398843050_2866373573197430784_n.jpg,272,1232,405,1345,1080,1350
Top,19984687_216807398843050_2866373573197430784_n.jpg,235,573,758,1144,1080,1350
Top,19984687_216807398843050_2866373573197430784_n.jpg,306,509,743,1267,1080,1350
Skirt,19984687_216807398843050_2866373573197430784_n.jpg,248,1163,763,1347,1080,1350
Jacket,19984687_216807398843050_2866373573197430784_n.jpg,0,99,1075,1347,1080,1350
Dress,20065819_1412752002114029_4269585890411544576_n.jpg,192,352,327,929,1080,1080
High heels,20065819_1412752002114029_4269585890411544576_n.jpg,226,859,283,958,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,0,502,347,1080,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,438,724,709,1080,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,778,372,1061,1078,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,345,17,729,692,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,763,15,1074,325,1080,1080
Dress,20065851_471596879882891_1488572206651801600_n.jpg,17,0,320,483,1080,1080
Jacket,20065219_845961835570177_8109849293751320576_n.jpg,92,517,1077,1338,1080,1347
Dress,20065923_1896178943975257_401566071942807552_n.jpg,330,190,721,980,1080,1080
Tee,20181071_694102494106460_8746385398596370432_n.jpg,374,541,571,738,1080,1273
Shorts,20181071_694102494106460_8746385398596370432_n.jpg,387,742,561,832,1080,1273
Footwear,20181071_694102494106460_8746385398596370432_n.jpg,440,1079,472,1139,1080,1273
Footwear,20181071_694102494106460_8746385398596370432_n.jpg,481,1086,533,1126,1080,1273
Top,20066145_792919287584204_133177388136660992_n.jpg,341,427,726,756,1080,1350
Jeans,20066145_792919287584204_133177388136660992_n.jpg,153,806,832,1348,1080,1350
Suit,20184617_1956644957908389_3541665152229179392_n.jpg,355,261,745,1172,1080,1350
Footwear,20184617_1956644957908389_3541665152229179392_n.jpg,414,1142,495,1232,1080,1350
Footwear,20184617_1956644957908389_3541665152229179392_n.jpg,524,1123,629,1226,1080,1350
Sunglasses,20066677_273454006465973_4655653637291245568_n.jpg,299,99,447,193,1080,1350
Dress,20066677_273454006465973_4655653637291245568_n.jpg,226,343,620,1349,1080,1350
Skirt,20184798_251383088686908_241245778985615360_n.jpg,549,678,899,1075,1080,1080
Tee,20184798_251383088686908_241245778985615360_n.jpg,312,283,759,676,1080,1080
Top,20184201_1962506924038356_7146867774302715904_n.jpg,236,206,502,511,1080,1080
_Underwear,20184201_1962506924038356_7146867774302715904_n.jpg,314,470,531,687,1080,1080
Swimwear,20184348_112228819335571_9170352100104732672_n.jpg,328,797,653,1192,1080,1349
Handbag,20184997_1372363012847446_960937269634531328_n.jpg,397,853,533,1003,1080,1215
Tee,20184997_1372363012847446_960937269634531328_n.jpg,242,543,442,843,1080,1215
Trousers,20184997_1372363012847446_960937269634531328_n.jpg,212,822,446,1215,1080,1215
Sunglasses,20214010_1956659744613113_6162794894529134592_n.jpg,636,101,754,153,1080,1292
Sunglasses,20214010_1956659744613113_6162794894529134592_n.jpg,487,71,606,132,1080,1292
Suit,20214010_1956659744613113_6162794894529134592_n.jpg,293,179,608,1168,1080,1292
Dress,20214010_1956659744613113_6162794894529134592_n.jpg,578,222,851,769,1080,1292
High heels,20214010_1956659744613113_6162794894529134592_n.jpg,640,1122,717,1276,1080,1292
High heels,20214010_1956659744613113_6162794894529134592_n.jpg,728,1116,799,1278,1080,1292
Footwear,20214010_1956659744613113_6162794894529134592_n.jpg,366,1154,449,1292,1080,1292
Footwear,20214010_1956659744613113_6162794894529134592_n.jpg,494,1142,594,1268,1080,1292
Sunglasses,20213816_1810180572644326_6995837190664093696_n.jpg,704,381,761,504,1080,1349
Top,20213816_1810180572644326_6995837190664093696_n.jpg,599,312,875,711,1080,1349
Handbag,20213816_1810180572644326_6995837190664093696_n.jpg,522,578,601,711,1080,1349
Headwear,20213816_1810180572644326_6995837190664093696_n.jpg,608,77,868,248,1080,1349
Shorts,20213816_1810180572644326_6995837190664093696_n.jpg,584,681,829,804,1080,1349
Footwear,20213816_1810180572644326_6995837190664093696_n.jpg,674,1205,786,1344,1080,1349
Leggings,20214019_773963346120451_5272565783157800960_n.jpg,227,521,490,747,749,749
Sweater,20214019_773963346120451_5272565783157800960_n.jpg,91,215,478,737,749,749
Coat,20066750_1973358842948663_5135740954174554112_n.jpg,283,194,692,670,1080,1080
Handbag,20066750_1973358842948663_5135740954174554112_n.jpg,447,520,619,677,1080,1080
Headwear,20066750_1973358842948663_5135740954174554112_n.jpg,451,44,643,148,1080,1080
Dress,20066750_1973358842948663_5135740954174554112_n.jpg,346,201,625,686,1080,1080
Footwear,20066750_1973358842948663_5135740954174554112_n.jpg,403,873,488,1025,1080,1080
Footwear,20066750_1973358842948663_5135740954174554112_n.jpg,629,615,803,742,1080,1080
Leggings,20214116_137566073497865_8604566918512246784_n.jpg,77,590,718,1079,1080,1079
Sweater,20214116_137566073497865_8604566918512246784_n.jpg,105,0,767,776,1080,1079
Tee,20214380_251810201979212_7665861241415401472_n.jpg,261,146,500,500,500,500
Headwear,20346829_691179597740356_8840336111684288512_n.jpg,329,148,404,239,898,898
Tee,20346829_691179597740356_8840336111684288512_n.jpg,222,192,348,372,898,898
Sweatshorts,20346829_691179597740356_8840336111684288512_n.jpg,214,356,336,484,898,898
Shirt,20214528_1387891757967668_6471790685937729536_n.jpg,610,743,946,1159,1080,1350
Sweater,20214528_1387891757967668_6471790685937729536_n.jpg,603,261,955,659,1080,1350
Tee,20214528_1387891757967668_6471790685937729536_n.jpg,84,789,476,1181,1080,1350
Hoodie,20214528_1387891757967668_6471790685937729536_n.jpg,119,168,444,668,1080,1350
Handbag,20067111_134479537145235_2483496991313625088_n.jpg,329,778,489,998,1080,1350
Handbag,20067111_134479537145235_2483496991313625088_n.jpg,768,651,858,780,1080,1350
Jumpsuit,20067111_134479537145235_2483496991313625088_n.jpg,186,254,442,1215,1080,1350
Jumpsuit,20067111_134479537145235_2483496991313625088_n.jpg,387,395,578,1177,1080,1350
Blouse,20067111_134479537145235_2483496991313625088_n.jpg,578,254,860,660,1080,1350
Trousers,20067111_134479537145235_2483496991313625088_n.jpg,573,554,797,1175,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,225,1139,348,1233,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,369,1196,503,1313,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,437,1153,481,1214,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,522,1165,578,1281,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,601,1074,684,1215,1080,1350
High heels,20067111_134479537145235_2483496991313625088_n.jpg,733,1177,817,1339,1080,1350
Swimwear,20067168_177401739467640_5771945075227492352_n.jpg,241,414,335,517,1000,1000
Dress,20347518_1955170418055920_924108436172439552_n.jpg,397,413,1006,980,1006,1006
Sunglasses,20398413_1043088152494561_2604711121709432832_n.jpg,466,128,543,164,1023,1153
Coat,20398413_1043088152494561_2604711121709432832_n.jpg,359,231,700,710,1023,1153
Footwear,20398413_1043088152494561_2604711121709432832_n.jpg,456,856,554,1129,1023,1153
Footwear,20398413_1043088152494561_2604711121709432832_n.jpg,536,833,603,1084,1023,1153
Sunglasses,20398600_468249643553128_8410102597624528896_n.jpg,461,149,741,291,1080,1315
Top,20398600_468249643553128_8410102597624528896_n.jpg,366,666,737,976,1080,1315
Belt,20398700_921222768015595_1339946894893252608_n.jpg,421,368,570,444,1080,1080
Skirt,20398700_921222768015595_1339946894893252608_n.jpg,350,420,623,1061,1080,1080
Tee,20398700_921222768015595_1339946894893252608_n.jpg,458,189,691,418,1080,1080
Luggage and bags,20393869_256074728214094_3654742149255135232_n.jpg,376,540,477,604,1080,1350
Dress,20393869_256074728214094_3654742149255135232_n.jpg,162,364,587,958,1080,1350
Footwear,20393869_256074728214094_3654742149255135232_n.jpg,188,797,322,898,1080,1350
Footwear,20393869_256074728214094_3654742149255135232_n.jpg,357,1120,454,1295,1080,1350
Swimwear,20399046_105672696794460_562370575217983488_n.jpg,330,404,479,457,1080,810
Swimwear,20399046_105672696794460_562370575217983488_n.jpg,309,539,479,626,1080,810
Top,20482346_856723691157611_5661168123382857728_n.jpg,142,368,522,939,1080,1350
Shirt,20482346_856723691157611_5661168123382857728_n.jpg,468,343,1060,1331,1080,1350
Jeans,20482346_856723691157611_5661168123382857728_n.jpg,86,877,560,1350,1080,1350
Shorts,20482346_856723691157611_5661168123382857728_n.jpg,552,1282,942,1344,1080,1350
Luggage and bags,20481774_1828765014102140_7510387548468805632_n.jpg,157,227,468,714,1080,718
Jeans,20481774_1828765014102140_7510387548468805632_n.jpg,557,564,757,718,1080,718
Tee,20481774_1828765014102140_7510387548468805632_n.jpg,567,336,993,718,1080,718
Sunglasses,20394355_867394353412038_5713877521112498176_n.jpg,482,91,559,136,1080,1350
Top,20394355_867394353412038_5713877521112498176_n.jpg,466,239,658,549,1080,1350
Handbag,20394355_867394353412038_5713877521112498176_n.jpg,515,471,668,625,1080,1350
Jeans,20394355_867394353412038_5713877521112498176_n.jpg,261,538,660,1137,1080,1350
Cardigan,20394355_867394353412038_5713877521112498176_n.jpg,344,229,778,1113,1080,1350
Footwear,20394355_867394353412038_5713877521112498176_n.jpg,421,890,547,1015,1080,1350
Footwear,20394355_867394353412038_5713877521112498176_n.jpg,569,1168,672,1332,1080,1350
Tee,20481896_107715193252814_9139044653260079104_n.jpg,50,202,242,377,640,640
Trousers,20481896_107715193252814_9139044653260079104_n.jpg,56,372,232,640,640,640
Jacket,20481896_107715193252814_9139044653260079104_n.jpg,7,8,293,354,640,640
Dress,20582872_1843719379289745_8176004335709192192_n.jpg,223,454,525,683,769,769
Jacket,20582872_1843719379289745_8176004335709192192_n.jpg,237,191,536,577,769,769
Sweater,20398086_132228877381357_2060367031038902272_n.jpg,334,309,699,953,1000,1000
Jeans,20398086_132228877381357_2060367031038902272_n.jpg,298,885,673,999,1000,1000
Jacket,20398086_132228877381357_2060367031038902272_n.jpg,111,243,859,798,1000,1000
Sweater,20398269_447419078976136_7302538889716039680_n.jpg,418,157,709,471,1080,674
Sweatshorts,20398269_447419078976136_7302538889716039680_n.jpg,430,450,657,596,1080,674
Sunglasses,20583022_122444865052259_934275285187035136_n.jpg,307,193,423,255,720,720
Coat,20583022_122444865052259_934275285187035136_n.jpg,89,333,580,720,720,720
Shirt,20582660_499314563747137_2533497772213010432_n.jpg,324,330,747,858,1080,1080
Jacket,20582660_499314563747137_2533497772213010432_n.jpg,202,340,926,1049,1080,1080
Belt,20583070_128845274395973_6027573093369643008_n.jpg,365,344,416,365,750,750
Blazer,20583070_128845274395973_6027573093369643008_n.jpg,302,191,456,390,750,750
Tee,20583070_128845274395973_6027573093369643008_n.jpg,374,194,418,359,750,750
Trousers,20583070_128845274395973_6027573093369643008_n.jpg,320,367,416,630,750,750
Footwear,20583070_128845274395973_6027573093369643008_n.jpg,313,629,353,689,750,750
Footwear,20583070_128845274395973_6027573093369643008_n.jpg,365,622,427,686,750,750
Brassiere,20582719_311988279263183_7993667013895520256_n.jpg,335,243,647,573,1080,1080
_Underwear,20582719_311988279263183_7993667013895520256_n.jpg,387,629,643,817,1080,1080
Shirt,20634185_1728225710804384_1905284940325453824_n.jpg,451,451,668,1058,1080,1080
Jacket,20634185_1728225710804384_1905284940325453824_n.jpg,185,413,953,1080,1080,1080
Sweater,20583108_156860301536642_6259051798896574464_n.jpg,212,303,970,902,1080,1080
Sweatpants,20583108_156860301536642_6259051798896574464_n.jpg,459,517,909,1006,1080,1080
Footwear,20583108_156860301536642_6259051798896574464_n.jpg,497,900,609,1005,1080,1080
Skirt,20634792_1487884127971965_2866117820779855872_n.jpg,292,446,641,838,1032,1032
Tee,20634792_1487884127971965_2866117820779855872_n.jpg,169,95,577,471,1032,1032
Jacket,20634792_1487884127971965_2866117820779855872_n.jpg,660,228,854,864,1032,1032
Sunglasses,20590004_114798049179288_4865527459023421440_n.jpg,235,286,416,355,1080,1338
Belt,20590004_114798049179288_4865527459023421440_n.jpg,153,886,450,944,1080,1338
Blazer,20590004_114798049179288_4865527459023421440_n.jpg,435,776,722,1196,1080,1338
Shirt,20590004_114798049179288_4865527459023421440_n.jpg,77,412,565,894,1080,1338
Trousers,20590004_114798049179288_4865527459023421440_n.jpg,125,905,522,1338,1080,1338
Belt,20583264_290483898093765_1790498172653535232_n.jpg,230,325,367,362,720,900
Handbag,20583264_290483898093765_1790498172653535232_n.jpg,129,406,208,486,720,900
Sweater,20583264_290483898093765_1790498172653535232_n.jpg,165,159,430,467,720,900
Trousers,20583264_290483898093765_1790498172653535232_n.jpg,212,334,387,838,720,900
Footwear,20583264_290483898093765_1790498172653535232_n.jpg,268,841,321,886,720,900
Footwear,20583264_290483898093765_1790498172653535232_n.jpg,313,750,358,841,720,900
Skirt,20635538_1427085790707276_1197609170442911744_n.jpg,317,694,800,1346,1080,1349
Sweater,20635538_1427085790707276_1197609170442911744_n.jpg,103,224,1005,1008,1080,1349
Sunglasses,20633276_1716346301993738_3137086826448158720_n.jpg,297,95,353,121,640,640
Coat,20633276_1716346301993738_3137086826448158720_n.jpg,237,146,407,554,640,640
Headwear,20633276_1716346301993738_3137086826448158720_n.jpg,268,58,387,141,640,640
Blouse,20633276_1716346301993738_3137086826448158720_n.jpg,306,148,347,223,640,640
Trousers,20633276_1716346301993738_3137086826448158720_n.jpg,272,432,313,536,640,640
Footwear,20633276_1716346301993738_3137086826448158720_n.jpg,247,564,290,616,640,640
Footwear,20633276_1716346301993738_3137086826448158720_n.jpg,286,555,330,606,640,640
Coat,20633451_122999095004081_9187802247285702656_n.jpg,189,371,599,1052,1080,1080
Coat,20633451_122999095004081_9187802247285702656_n.jpg,564,376,847,782,1080,1080
Sweater,20633451_122999095004081_9187802247285702656_n.jpg,340,397,497,702,1080,1080
Tee,20633451_122999095004081_9187802247285702656_n.jpg,640,411,752,547,1080,1080
Jacket,20633451_122999095004081_9187802247285702656_n.jpg,520,435,885,1058,1080,1080
Jacket,20633451_122999095004081_9187802247285702656_n.jpg,203,594,424,1038,1080,1080
Dress,20760017_314052509058918_7375683101889921024_n.jpg,37,293,320,604,640,640
Blouse,20838823_1435836353159863_1220491540720254976_n.jpg,397,278,745,696,1080,1349
Trousers,20838823_1435836353159863_1220491540720254976_n.jpg,381,498,830,1344,1080,1349
Belt,20968865_105405926857989_6976154175885279232_n.jpg,496,791,620,838,1080,1304
Top,20968865_105405926857989_6976154175885279232_n.jpg,495,487,627,802,1080,1304
Handbag,20968865_105405926857989_6976154175885279232_n.jpg,681,1101,838,1304,1080,1304
Jeans,20968865_105405926857989_6976154175885279232_n.jpg,427,797,715,1304,1080,1304
Jacket,20968865_105405926857989_6976154175885279232_n.jpg,396,457,756,954,1080,1304
Jumpsuit,20902271_1578863095521109_633270851663298560_n.jpg,362,259,771,1280,1080,1350
High heels,20902271_1578863095521109_633270851663298560_n.jpg,394,1200,554,1344,1080,1350
High heels,20902271_1578863095521109_633270851663298560_n.jpg,478,1267,631,1344,1080,1350
Brassiere,20836922_107694693282584_7767713156729667584_n.jpg,171,356,720,890,1080,1080
Sweatpants,20836922_107694693282584_7767713156729667584_n.jpg,354,812,952,1080,1080,1080
Coat,20902548_167212933839600_7059777210613235712_n.jpg,151,209,1002,1350,1080,1350
